gene,fold.change,p.adjvalue,rank,pvalue
0610005C13Rik,-0.232683836,0.305310818,-1.62E+00,0.023936574
0610006L08Rik,0,1,0.00E+00,
0610009E02Rik,0.248760122,0.251631472,1.87E+00,0.013591463
0610009L18Rik,-0.085262972,0.657690741,-5.15E-01,0.305380987
0610010K14Rik,0.243431661,0.317318781,1.58E+00,0.026517098
0610025J13Rik,-0.022997103,1,-4.82E-01,0.329681467
0610030E20Rik,-0.196335232,0.406538018,-1.20E+00,0.062644113
0610031O16Rik,-0.025913984,0.851740874,-1.92E-01,0.642536862
0610038B21Rik,0,1,0.00E+00,
0610039H22Rik,0.012741627,1,2.78E-01,0.527524762
0610039K10Rik,0.042072238,0.748768804,3.49E-01,0.448084602
0610040B10Rik,0.030429476,0.821351304,2.34E-01,0.583503208
0610040F04Rik,-0.019977094,0.927862371,-8.82E-02,0.81628122
0610040J01Rik,-0.083349171,0.698079433,-4.34E-01,0.368481021
0610042G04Rik,0.008682052,0.961541276,4.65E-02,0.89843054
0610043K17Rik,0.122515054,0.44348693,1.09E+00,0.080915602
1100001I12Rik,0,1,0.00E+00,
1110002E22Rik,0,1,0.00E+00,
1110002J07Rik,0.002182157,0.98708037,1.68E-02,0.962053774
1110002L01Rik,0.028660819,0.897958176,1.29E-01,0.742720148
1110002O04Rik,0,1,0.00E+00,
1110004F10Rik,-0.107936254,0.63025893,-5.80E-01,0.262819978
1110006O24Rik,0.126529418,0.422866539,1.16E+00,0.069726167
1110015O18Rik,0,1,0.00E+00,
1110018N20Rik,-0.000633356,1,-8.34E-03,0.980983711
1110019D14Rik,0.00216844,0.992321181,8.95E-03,0.979593752
1110020A21Rik,0.032409086,0.836889421,2.11E-01,0.614499678
1110025L11Rik,0,1,0.00E+00,
1110025M09Rik,-0.035706491,0.74816605,-3.49E-01,0.447207152
1110028F11Rik,0,1,0.00E+00,
1110028F18Rik,-0.019443739,1,-2.68E-01,0.539505223
1110032F04Rik,-0.019428545,1,-2.68E-01,0.539797465
1110036E04Rik,0.069414967,0.636271276,5.70E-01,0.268902648
1110038B12Rik,0.34078007,0.181185457,2.21E+00,0.006207896
1110038F14Rik,0.163146572,0.440200952,1.10E+00,0.078993108
1110046J04Rik,-0.040161096,0.708797857,-4.16E-01,0.383699207
1110057P08Rik,0,1,0.00E+00,
1110058D11Rik,0,1,0.00E+00,
1110059E24Rik,-0.0684883,0.75622677,-3.36E-01,0.461149425
1110059G10Rik,-0.047404162,0.829524301,-2.24E-01,0.597431639
1110065P20Rik,-0.05986333,0.772205886,-3.09E-01,0.490439223
1190005I06Rik,0,1,0.00E+00,
1190028D05Rik,0.004599638,1,8.69E-02,0.818568654
1300002E11Rik,-0.018612476,0.936264724,-7.76E-02,0.83642004
1500002C15Rik,-0.009045955,1,-8.78E-02,0.816935338
1500002F19Rik,-0.028073846,0.799478636,-2.63E-01,0.545355904
1500004A13Rik,-0.027244112,0.796339612,-2.71E-01,0.536012603
1500009L16Rik,0.172343763,0.446866418,1.08E+00,0.082972902
1500011B03Rik,0.188499121,0.37362868,1.34E+00,0.045990969
1500012K07Rik,0,1,0.00E+00,
1500015A07Rik,0.035703018,0.839163671,2.09E-01,0.618413862
1500015L24Rik,-0.011844845,1,-2.52E-01,0.559171526
1500026H17Rik,0.004324014,0.978270825,2.72E-02,0.939215393
1500035N22Rik,-0.028243071,1,-5.30E-01,0.295035101
1600002D24Rik,0.047627096,0.718588935,3.97E-01,0.400443466
1600010M07Rik,0.098531777,0.260072229,1.82E+00,0.015041673
1600012H06Rik,-0.136560251,0.548447261,-7.96E-01,0.160072162
1600012P17Rik,0.003491901,1,4.96E-02,0.892041167
1600014C10Rik,-0.074975059,0.64642368,-5.42E-01,0.28686085
1600014C23Rik,-0.004464774,1,-8.53E-02,0.821586281
1600015H23Rik,0,1,0.00E+00,
1600019K03Rik,0,1,0.00E+00,
1600020E01Rik,0.623967322,0.102286199,2.84E+00,0.001459736
1600023N17Rik,0.066863966,0.584447137,6.86E-01,0.206265109
1600025M17Rik,0,1,0.00E+00,
1600027J07Rik,-0.009371731,1,-1.93E-01,0.641518987
1600029I14Rik,0,1,0.00E+00,
1700001D01Rik,0.004060653,1,7.59E-02,0.839733473
1700001F09Rik,0,1,0.00E+00,
1700001G01Rik,0,1,0.00E+00,
1700001G11Rik,-0.004438103,1,-8.48E-02,0.822616082
1700001G17Rik,0.029925814,0.759797071,3.29E-01,0.468980679
1700001J03Rik,0.076591984,0.580213047,6.96E-01,0.201433353
1700001J04Rik,0,1,0.00E+00,
1700001K19Rik,3.366114559,0.004842108,5.22E+00,5.97E-06
1700001K23Rik,-0.009085002,1,-1.86E-01,0.65146485
1700001L05Rik,-0.160123137,0.493382398,-9.56E-01,0.110561692
1700001O22Rik,-0.016408279,0.926633407,-9.00E-02,0.812917572
1700003C15Rik,0,1,0.00E+00,
1700003D09Rik,-0.016066675,0.93524015,-7.91E-02,0.833481272
1700003E16Rik,-0.049581523,0.653220472,-5.25E-01,0.298826463
1700003E24Rik,0,1,0.00E+00,
1700003F12Rik,-0.007125858,1,-1.42E-01,0.721452142
1700003G18Rik,0.004573961,1,8.64E-02,0.819575773
1700003H04Rik,0,1,0.00E+00,
1700003I22Rik,1.161375383,0.047877269,3.48E+00,0.000331452
1700003L19Rik,0,1,0.00E+00,
1700003M07Rik,-0.009371731,1,-1.93E-01,0.641518987
1700003P14Rik,0,1,0.00E+00,
1700006A11Rik,0,1,0.00E+00,
1700006F04Rik,0,1,0.00E+00,
1700006H20Rik,0,1,0.00E+00,
1700006H21Rik,0,1,0.00E+00,
1700006J14Rik,-0.00143029,0.993418502,-7.87E-03,0.982052842
1700007F19Rik,0,1,0.00E+00,
1700007J10Rik,-0.152310759,0.343131997,-1.47E+00,0.034042301
1700007L15Rik,-0.144979548,0.361533277,-1.39E+00,0.041151804
1700007P06Rik,0,1,0.00E+00,
1700008C04Rik,-0.009055273,1,-1.85E-01,0.652500558
1700008J07Rik,-0.003965487,0.986514985,-1.79E-02,0.959664574
1700008K24Rik,0,1,0.00E+00,
1700008O03Rik,0.094412605,0.515063651,8.98E-01,0.126503047
1700009C05Rik,0,1,0.00E+00,
1700009J07Rik,0.009306573,1,1.94E-01,0.639610063
1700009N14Rik,0,1,0.00E+00,
1700010B08Rik,-0.004438103,1,-8.48E-02,0.822616082
1700010D01Rik,0,1,0.00E+00,
1700010G06Rik,0.012621243,0.891232578,1.38E-01,0.728391339
1700010H22Rik,0,1,0.00E+00,
1700010I02Rik,-0.009085002,1,-1.86E-01,0.65146485
1700010I14Rik,0.06966746,0.684701908,4.62E-01,0.345315478
1700010J16Rik,0,1,0.00E+00,
1700010K23Rik,0.011511534,1,2.47E-01,0.565769524
1700010L04Rik,0,1,0.00E+00,
1700010N08Rik,0,1,0.00E+00,
1700011B04Rik,0,1,0.00E+00,
1700011C11Rik,-0.004438103,1,-8.48E-02,0.822616082
1700011L22Rik,-0.019504648,1,-2.19E-01,0.603764492
1700012A03Rik,0,1,0.00E+00,
1700012B07Rik,0,1,0.00E+00,
1700012B09Rik,-0.000696469,1,-1.25E-02,0.971719562
1700012C14Rik,0,1,0.00E+00,
1700012D01Rik,-0.028245352,1,-4.46E-01,0.358211624
1700012D16Rik,0,1,0.00E+00,
1700012H19Rik,0.048976389,1,9.83E-01,0.103925715
1700012I11Rik,-0.000696469,1,-1.25E-02,0.971719562
1700012J15Rik,0,1,0.00E+00,
1700013D24Rik,0.012741627,1,2.78E-01,0.527524762
1700013G24Rik,-0.012482313,1,-2.68E-01,0.538997274
1700013H16Rik,0.012741627,1,2.78E-01,0.527524762
1700013N06Rik,0,1,0.00E+00,
1700014L14Rik,0.034790136,1,8.29E-01,0.148170697
1700015C15Rik,0.012741627,1,2.78E-01,0.527524762
1700015I17Rik,-0.004438103,1,-8.48E-02,0.822616082
1700016A09Rik,-0.00963333,0.925852521,-9.09E-02,0.811116342
1700016B01Rik,0,1,0.00E+00,
1700016C19Rik,0,1,0.00E+00,
1700016G22Rik,0.026900615,0.840227247,2.07E-01,0.621301119
1700016H13Rik,-0.11378495,0.387567835,-1.28E+00,0.052488464
1700016J18Rik,0.026231081,1,6.49E-01,0.224402315
1700016K05Rik,0,1,0.00E+00,
1700016L04Rik,1.25E-05,1,1.93E-04,0.99955483
1700016L21Rik,0,1,0.00E+00,
1700016P04Rik,0,1,0.00E+00,
1700017B05Rik,0.084668867,0.684423269,4.63E-01,0.34474623
1700017G19Rik,0,1,0.00E+00,
1700017J07Rik,0,1,0.00E+00,
1700017L05Rik,0,1,0.00E+00,
1700017M07Rik,0,1,0.00E+00,
1700017N19Rik,0,1,0.00E+00,
1700018A04Rik,-0.004997102,1,-9.63E-02,0.80113492
1700018A23Rik,-0.036498867,0.723575744,-3.89E-01,0.40868564
1700018B08Rik,0.0020351,1,2.55E-02,0.942872812
1700018F24Rik,0,1,0.00E+00,
1700018L02Rik,0.011711083,0.934044777,8.09E-02,0.830011732
1700019A02Rik,0.005417909,1,6.40E-02,0.863053022
1700019C18Rik,0,1,0.00E+00,
1700019D03Rik,0.08647116,0.691441435,4.46E-01,0.357815843
1700019E08Rik,0,1,0.00E+00,
1700019F05Rik,0,1,0.00E+00,
1700019G24Rik,0,1,0.00E+00,
1700019J19Rik,-0.009085002,1,-1.86E-01,0.65146485
1700019M22Rik,0,1,0.00E+00,
1700019P21Rik,0,1,0.00E+00,
1700020A23Rik,0,1,0.00E+00,
1700020D12Rik,0,1,0.00E+00,
1700020D14Rik,0,1,0.00E+00,
1700020G03Rik,0,1,0.00E+00,
1700020G17Rik,0,1,0.00E+00,
1700020L13Rik,-0.010487178,1,-1.43E-01,0.720200688
1700020L24Rik,0.008897734,0.94249618,6.95E-02,0.852171352
1700020M21Rik,-0.004438103,1,-8.48E-02,0.822616082
1700020N01Rik,0.023147436,1,3.72E-01,0.42455602
1700020N15Rik,0,1,0.00E+00,
1700020N18Rik,-0.015954764,1,-3.12E-01,0.48804653
1700021F02Rik,0,1,0.00E+00,
1700021G15Rik,0,1,0.00E+00,
1700021L23Rik,0,1,0.00E+00,
1700021N21Rik,0,1,0.00E+00,
1700022A22Rik,0,1,0.00E+00,
1700022E09Rik,0,1,0.00E+00,
1700022H01Rik,0.062913677,0.585088828,6.84E-01,0.20714419
1700022H16Rik,0,1,0.00E+00,
1700022N22Rik,-0.04131349,0.689577186,-4.50E-01,0.354985275
1700023A20Rik,-0.004997102,1,-9.63E-02,0.80113492
1700023C21Rik,0,1,0.00E+00,
1700023D09Rik,0.038378692,0.77946055,2.99E-01,0.502228987
1700023F02Rik,0,1,0.00E+00,
1700023G09Rik,0,1,0.00E+00,
1700024B05Rik,0,1,0.00E+00,
1700024B18Rik,0,1,0.00E+00,
1700024G13Rik,0,1,0.00E+00,
1700024I08Rik,0,1,0.00E+00,
1700024J04Rik,0,1,0.00E+00,
1700024N05Rik,0,1,0.00E+00,
1700025B11Rik,0,1,0.00E+00,
1700025C18Rik,0,1,0.00E+00,
1700025D23Rik,0,1,0.00E+00,
1700025F24Rik,0,1,0.00E+00,
1700025G04Rik,0.011475541,0.961712871,4.62E-02,0.899169973
1700025H01Rik,0,1,0.00E+00,
1700025J12Rik,0,1,0.00E+00,
1700025K04Rik,0,1,0.00E+00,
1700025K24Rik,0,1,0.00E+00,
1700025M24Rik,-0.004438103,1,-8.48E-02,0.822616082
1700025N21Rik,0.000208856,1,2.74E-03,0.993699514
1700025N23Rik,-0.105224368,0.379789714,-1.31E+00,0.048530753
1700025O08Rik,0,1,0.00E+00,
1700026D11Rik,-0.004464774,1,-8.53E-02,0.821586281
1700026F02Rik,0,1,0.00E+00,
1700026J12Rik,0,1,0.00E+00,
1700026J14Rik,-0.004997102,1,-9.63E-02,0.80113492
1700027F06Rik,0,1,0.00E+00,
1700027F09Rik,-0.013694235,1,-2.11E-01,0.614740569
1700027H10Rik,0,1,0.00E+00,
1700027I24Rik,-0.013554903,1,-2.10E-01,0.616822411
1700027J07Rik,0,1,0.00E+00,
1700028D13Rik,0,1,0.00E+00,
1700028E10Rik,-0.021581288,0.839170768,-2.09E-01,0.618521609
1700028I16Rik,-0.004997102,1,-9.63E-02,0.80113492
1700028J19Rik,0.268861056,0.250277944,1.87E+00,0.013376947
1700028K03Rik,-0.028709387,1,-5.39E-01,0.289241661
1700028M03Rik,0,1,0.00E+00,
1700028P15Rik,0,1,0.00E+00,
1700029B22Rik,0,1,0.00E+00,
1700029F12Rik,0,1,0.00E+00,
1700029H14Rik,-0.009371731,1,-1.93E-01,0.641518987
1700029J03Rik,0.088348236,0.282819731,1.70E+00,0.019802941
1700029M03Rik,0,1,0.00E+00,
1700029M20Rik,0,1,0.00E+00,
1700029N11Rik,-0.009070152,1,-1.86E-01,0.651982075
1700030A11Rik,0.001728037,1,1.93E-02,0.956573118
1700030C10Rik,-0.065437134,0.731565265,-3.76E-01,0.420455412
1700030C12Rik,0.012182106,0.916141807,1.04E-01,0.787384357
1700030C14Rik,-0.009386057,1,-1.93E-01,0.641024157
1700030F04Rik,0,1,0.00E+00,
1700030I03Rik,0,1,0.00E+00,
1700030J22Rik,-0.024164865,0.829959587,-2.23E-01,0.598818316
1700030K09Rik,0.04708355,0.824764987,2.30E-01,0.588763107
1700030L20Rik,0,1,0.00E+00,
1700030L22Rik,0,1,0.00E+00,
1700030M09Rik,0,1,0.00E+00,
1700030N03Rik,0,1,0.00E+00,
1700030O20Rik,0,1,0.00E+00,
1700031A10Rik,-0.009055273,1,-1.85E-01,0.652500558
1700031F05Rik,0,1,0.00E+00,
1700031L13Rik,0,1,0.00E+00,
1700031M16Rik,0,1,0.00E+00,
1700031P21Rik,0.050371731,1,6.85E-01,0.206627884
1700034B16Rik,0,1,0.00E+00,
1700034E13Rik,0,1,0.00E+00,
1700034G24Rik,0,1,0.00E+00,
1700034H15Rik,0.046093738,0.800783245,2.62E-01,0.54705092
1700034J05Rik,0,1,0.00E+00,
1700034K08Rik,0,1,0.00E+00,
1700034P13Rik,-0.039098154,1,-4.54E-01,0.351494593
1700036A12Rik,0,1,0.00E+00,
1700036G14Rik,0,1,0.00E+00,
1700037C18Rik,-0.004438103,1,-8.48E-02,0.822616082
1700037F03Rik,-0.028195524,1,-3.35E-01,0.462427779
1700039E22Rik,0.012741627,1,2.78E-01,0.527524762
1700039I01Rik,0,1,0.00E+00,
1700039M10Rik,0,1,0.00E+00,
1700039O17Rik,0,1,0.00E+00,
1700040D17Rik,-0.01186551,1,-2.53E-01,0.558510561
1700040F15Rik,0,1,0.00E+00,
1700040G22Rik,0,1,0.00E+00,
1700040K01Rik,0,1,0.00E+00,
1700040P09Rik,-0.004438103,1,-8.48E-02,0.822616082
1700041A01Rik,0,1,0.00E+00,
1700041B01Rik,-0.030516681,1,-3.81E-01,0.41585449
1700041C23Rik,-0.004997102,1,-9.63E-02,0.80113492
1700041G16Rik,-2.68E-05,1,-2.74E-04,0.999369204
1700041I07Rik,-0.004464774,1,-8.53E-02,0.821586281
1700041M19Rik,0,1,0.00E+00,
1700042G15Rik,-0.028688076,1,-5.38E-01,0.289504331
1700042O10Rik,-0.018210368,0.867878494,-1.69E-01,0.677648074
1700044C05Rik,0,1,0.00E+00,
1700044K03Rik,0,1,0.00E+00,
1700045H11Rik,-0.020581747,1,-2.25E-01,0.596232318
1700046C09Rik,0.011511534,1,2.47E-01,0.565769524
1700047A11Rik,0.004618187,1,8.47E-02,0.822748971
1700047E10Rik,0,1,0.00E+00,
1700047F07Rik,0.012741627,1,2.78E-01,0.527524762
1700047G03Rik,0,1,0.00E+00,
1700047L14Rik,-0.004438103,1,-8.48E-02,0.822616082
1700047M11Rik,0.052140445,0.548447261,7.95E-01,0.160494227
1700048B10Rik,0,1,0.00E+00,
1700048F04Rik,0,1,0.00E+00,
1700048M11Rik,-0.034686846,1,-4.79E-01,0.332226519
1700048O14Rik,0,1,0.00E+00,
1700048O20Rik,-0.013870517,1,-3.04E-01,0.496638726
1700049E15Rik,0,1,0.00E+00,
1700049E17Rik1,0,1,0.00E+00,
1700049E17Rik2,0,1,0.00E+00,
1700049E22Rik,0,1,0.00E+00,
1700049J03Rik,0.045498973,0.733206228,3.75E-01,0.422039405
1700051A21Rik,0,1,0.00E+00,
1700051K13Rik,-0.024344956,1,-3.39E-01,0.457949274
1700052H01Rik,0,1,0.00E+00,
1700052I22Rik,0,1,0.00E+00,
1700052K11Rik,-0.064194328,0.724354516,-3.87E-01,0.410514626
1700054A03Rik,0.052860293,0.700391143,4.30E-01,0.371746093
1700054K19Rik,0,1,0.00E+00,
1700054M17Rik,0,1,0.00E+00,
1700054O19Rik,0,1,0.00E+00,
1700055C04Rik,0,1,0.00E+00,
1700055D16Rik,0.381722761,0.172120727,2.26E+00,0.005438854
1700055D18Rik,-0.003062293,1,-2.87E-02,0.935989945
1700055K11Rik,0,1,0.00E+00,
1700055L01Rik,0,1,0.00E+00,
1700056E22Rik,-0.039036226,0.780131103,-2.97E-01,0.504188399
1700057H15Rik,0,1,0.00E+00,
1700057H21Rik,0,1,0.00E+00,
1700060C16Rik,0,1,0.00E+00,
1700060C20Rik,0,1,0.00E+00,
1700060J05Rik,-0.025689596,1,-2.89E-01,0.514089935
1700061F12Rik,0,1,0.00E+00,
1700061I17Rik,0,1,0.00E+00,
1700061J23Rik,0,1,0.00E+00,
1700061N14Rik,0.004853874,1,6.89E-02,0.853233992
1700062C10Rik,-0.004464774,1,-8.53E-02,0.821586281
1700063A18Rik,0,1,0.00E+00,
1700063D05Rik,0,1,0.00E+00,
1700063H04Rik,0,1,0.00E+00,
1700063H06Rik,0,1,0.00E+00,
1700063K16Rik,0.047433778,0.675343187,4.82E-01,0.329802688
1700063O14Rik,0,1,0.00E+00,
1700064F23Rik,0.034790136,1,8.29E-01,0.148170697
1700064J06Rik,0,1,0.00E+00,
1700064M15Rik,0.021039995,1,4.99E-01,0.316854876
1700065D16Rik,-0.017022219,1,-3.64E-01,0.432032188
1700065J11Rik,0,1,0.00E+00,
1700065J18Rik,0,1,0.00E+00,
1700065L07Rik,0,1,0.00E+00,
1700065O20Rik,-0.004464774,1,-8.53E-02,0.821586281
1700066B17Rik,0,1,0.00E+00,
1700066C05Rik,0,1,0.00E+00,
1700066J03Rik,0,1,0.00E+00,
1700066M21Rik,0.076952456,0.693355195,4.44E-01,0.359766467
1700066N21Rik,0,1,0.00E+00,
1700066O22Rik,0,1,0.00E+00,
1700067G17Rik,-0.008709742,1,-1.09E-01,0.778190885
1700067K01Rik,0.05807876,0.631560951,5.78E-01,0.264189023
1700067P10Rik,0,1,0.00E+00,
1700069L16Rik,0,1,0.00E+00,
1700069P05Rik,0,1,0.00E+00,
1700071G01Rik,0,1,0.00E+00,
1700071K01Rik,0,1,0.00E+00,
1700071M16Rik,0,1,0.00E+00,
1700072B07Rik,0,1,0.00E+00,
1700072F12Rik,0,1,0.00E+00,
1700072I22Rik,0,1,0.00E+00,
1700072O05Rik,0,1,0.00E+00,
1700074H08Rik,0,1,0.00E+00,
1700080F18Rik,0,1,0.00E+00,
1700080G11Rik,0,1,0.00E+00,
1700080N15Rik,0,1,0.00E+00,
1700081B01Rik,0,1,0.00E+00,
1700081H04Rik,-0.000696469,1,-1.25E-02,0.971719562
1700082M22Rik,-0.012162973,0.90423553,-1.20E-01,0.758267381
1700083H02Rik,0,1,0.00E+00,
1700084D21Rik,0,1,0.00E+00,
1700084E18Rik,0.093056682,0.480564007,9.93E-01,0.101627344
1700084F23Rik,0,1,0.00E+00,
1700085C21Rik,0,1,0.00E+00,
1700086D15Rik,0,1,0.00E+00,
1700086L19Rik,0.017394149,0.904327022,1.20E-01,0.758445934
1700086O06Rik,0.108885782,0.564473391,7.44E-01,0.180432104
1700086P04Rik,-0.022906991,1,-2.60E-01,0.54999818
1700087M22Rik,-0.004997102,1,-9.63E-02,0.80113492
1700088E04Rik,0.037902201,0.79771607,2.67E-01,0.540860471
1700091H14Rik,0,1,0.00E+00,
1700091J24Rik,0,1,0.00E+00,
1700092C02Rik,0,1,0.00E+00,
1700092C10Rik,0,1,0.00E+00,
1700092E19Rik,0,1,0.00E+00,
1700092K14Rik,0,1,0.00E+00,
1700093K21Rik,0.060431809,1,9.57E-01,0.110395148
1700094J05Rik,-0.016872804,1,-1.91E-01,0.644315642
1700094M23Rik,0,1,0.00E+00,
1700094M24Rik,0,1,0.00E+00,
1700095A13Rik,0,1,0.00E+00,
1700095A21Rik,0,1,0.00E+00,
1700095B10Rik,0,1,0.00E+00,
1700095J03Rik,-0.004997102,1,-9.63E-02,0.80113492
1700095J07Rik,-0.009055273,1,-1.85E-01,0.652500558
1700095J12Rik,0,1,0.00E+00,
1700095K22Rik,0,1,0.00E+00,
1700096J18Rik,0.079654522,0.465843634,1.04E+00,0.092234866
1700096K18Rik,0.083191922,0.666825066,4.98E-01,0.317793012
1700096P03Rik,0,1,0.00E+00,
1700097N02Rik,-0.025876301,0.810114747,-2.47E-01,0.5657681
1700099I09Rik,0,1,0.00E+00,
1700100I10Rik,0,1,0.00E+00,
1700100L14Rik,0,1,0.00E+00,
1700101I11Rik,0.004961281,1,7.45E-02,0.842430515
1700101O22Rik,0,1,0.00E+00,
1700102H20Rik,0.229847457,0.242277331,1.91E+00,0.012396101
1700102J08Rik,-0.061887533,0.690349942,-4.48E-01,0.356294897
1700102P08Rik,0.144720895,0.431148464,1.13E+00,0.074796093
1700104B16Rik,-0.009085002,1,-1.86E-01,0.65146485
1700104L18Rik,0,1,0.00E+00,
1700105F02Rik,0.000219992,1,3.38E-03,0.992244451
1700105P06Rik,0.143777054,0.254995963,1.85E+00,0.014203123
1700108F19Rik,-0.006172107,1,-5.97E-02,0.871647554
1700108I11Rik,0,1,0.00E+00,
1700108J01Rik,-0.004997102,1,-9.63E-02,0.80113492
1700108N06Rik,0,1,0.00E+00,
1700109G14Rik,0,1,0.00E+00,
1700109G15Rik,0,1,0.00E+00,
1700109H08Rik,-0.036855069,0.866396704,-1.72E-01,0.673730779
1700109I08Rik,0,1,0.00E+00,
1700109K24Rik,-0.009386057,1,-1.93E-01,0.641024157
1700110C19Rik,-0.004464774,1,-8.53E-02,0.821586281
1700110I01Rik,0,1,0.00E+00,
1700110I07Rik,0,1,0.00E+00,
1700110K17Rik,-0.013210738,0.935171395,-7.92E-02,0.833274655
1700111N16Rik,0,1,0.00E+00,
1700112D23Rik,0.08811699,0.418690585,1.17E+00,0.067346797
1700112H15Rik,0,1,0.00E+00,
1700112J05Rik,0,1,0.00E+00,
1700112J16Rik,0.058252259,0.653095647,5.26E-01,0.297977101
1700112M02Rik,0,1,0.00E+00,
1700112N08Rik,0,1,0.00E+00,
1700113A16Rik,0.05544822,0.729154404,3.80E-01,0.416763125
1700113B09Rik,0,1,0.00E+00,
1700113H08Rik,-0.012056247,1,-2.58E-01,0.552431703
1700116B05Rik,0,1,0.00E+00,
1700116H05Rik,0,1,0.00E+00,
1700119H24Rik,-0.004464774,1,-8.53E-02,0.821586281
1700120B22Rik,0.042445784,0.670639517,4.90E-01,0.323774069
1700120C14Rik,0.056514901,0.647111042,5.41E-01,0.287801075
1700120E14Rik,0.230406768,0.206496649,2.08E+00,0.00829681
1700120G07Rik,0,1,0.00E+00,
1700120K04Rik,-0.015899847,1,-2.47E-01,0.566606401
1700121C08Rik,0,1,0.00E+00,
1700121C10Rik,0.00688604,1,9.85E-02,0.797009431
1700121L16Rik,0,1,0.00E+00,
1700121M21Rik,0.023368993,1,3.35E-01,0.461900692
1700121N20Rik,0,1,0.00E+00,
1700122C19Rik,0,1,0.00E+00,
1700122E12Rik,0.050453783,0.701439375,4.29E-01,0.372690965
1700122H20Rik,-0.004997102,1,-9.63E-02,0.80113492
1700122O11Rik,0,1,0.00E+00,
1700123J17Rik,0.020357852,1,4.80E-01,0.33127662
1700123K08Rik,0,1,0.00E+00,
1700123M08Rik,-0.11049118,0.431820744,-1.12E+00,0.074990728
1700123O12Rik,0,1,0.00E+00,
1700123O20Rik,0.050260489,0.821351304,2.34E-01,0.583507117
1700123O21Rik,0,1,0.00E+00,
1700124L16Rik,-0.050472945,1,-9.01E-01,0.125637937
1700124M09Rik,0,1,0.00E+00,
1700125G02Rik,0,1,0.00E+00,
1700125G22Rik,-0.013314722,1,-1.73E-01,0.672106823
1700125H03Rik,0,1,0.00E+00,
1700126A01Rik,0,1,0.00E+00,
1700126G02Rik,-0.003273241,1,-5.90E-02,0.873016025
1700126H18Rik,0,1,0.00E+00,
1700127F24Rik,0,1,0.00E+00,
1700128A07Rik,0,1,0.00E+00,
1700128E19Rik,0,1,0.00E+00,
1700129C05Rik,0,1,0.00E+00,
1810006J02Rik,0.063948732,0.696074294,4.38E-01,0.364338682
1810007C17Rik,0,1,0.00E+00,
1810007D17Rik,0,1,0.00E+00,
1810008I18Rik,0.136720541,0.458464905,1.06E+00,0.088010244
1810009A15Rik,0,1,0.00E+00,
1810009J06Rik,0,1,0.00E+00,
1810010H24Rik,0.019254891,0.89856173,1.28E-01,0.744956239
1810010K12Rik,0,1,0.00E+00,
1810012K16Rik,-0.001997011,1,-2.07E-02,0.95343219
1810013A23Rik,0,1,0.00E+00,
1810013D15Rik,-0.020482768,1,-3.21E-01,0.477627809
1810018F18Rik,0,1,0.00E+00,
1810019D21Rik,0.186738119,0.383037834,1.30E+00,0.050253623
1810019N24Rik,-0.025458703,1,-2.99E-01,0.502119561
1810021B22Rik,-0.124628177,0.500006694,-9.36E-01,0.115823088
1810021M19Rik,0.427152998,0.139914394,2.55E+00,0.002805533
1810024B03Rik,0.171211646,0.348535693,1.44E+00,0.035953664
1810030O07Rik,-0.059134873,0.785824119,-2.89E-01,0.514517151
1810034E14Rik,-0.117960774,0.576693489,-7.05E-01,0.197351223
1810035K13Rik,0,1,0.00E+00,
1810037I17Rik,0.161703926,0.469113994,1.03E+00,0.093755004
1810041H14Rik,0.014393294,0.883470695,1.50E-01,0.708500194
1810044D09Rik,0.100913869,0.529571934,8.56E-01,0.139288866
1810049I09Rik,-0.004464774,1,-8.53E-02,0.821586281
1810053B23Rik,-0.009055273,1,-1.85E-01,0.652500558
1810055G02Rik,0.137766432,0.525625216,8.68E-01,0.135384328
1810062G17Rik,-0.009422256,0.935803735,-7.83E-02,0.835050012
1810062O18Rik,-0.020288495,0.914609123,-1.06E-01,0.783784725
1810063I02Rik,0.110409415,0.442887937,1.09E+00,0.080779645
1810064F22Rik,-0.090255832,0.446996342,-1.08E+00,0.08333237
1810065E05Rik,-0.00769398,0.975172206,-3.18E-02,0.929407971
1810073O08Rik,-0.014906502,1,-3.23E-01,0.475580611
2010001A14Rik,0.03671591,0.835752607,2.14E-01,0.610349009
2010001M07Rik,-0.046179172,0.684701908,-4.61E-01,0.346234725
2010003K11Rik,0.133572366,0.505240748,9.23E-01,0.11941169
2010004M13Rik,0.036406519,0.833572692,2.18E-01,0.605517105
2010009K17Rik,-0.048526371,0.66543266,-5.00E-01,0.316055209
2010010A06Rik,-0.101093267,0.578961034,-6.99E-01,0.199839724
2010016I18Rik,0.148797983,0.407014123,1.20E+00,0.062791003
2010103J01Rik,-0.042214597,0.75026682,-3.46E-01,0.451021238
2010106C02Rik,-0.060392184,1,-1.05E+00,0.089287361
2010106E10Rik,-0.618066384,0.107591923,-2.77E+00,0.001710379
2010109A12Rik,0.032515559,0.797833862,2.67E-01,0.541366213
2010109P13Rik,0,1,0.00E+00,
2010110K18Rik,0.011317624,0.912050714,1.09E-01,0.77738772
2010203P06Rik,0,1,0.00E+00,
2010204K13Rik,0.061611513,0.664269947,5.04E-01,0.313635253
2010308F09Rik,-0.080069493,0.505932795,-9.20E-01,0.120255464
2010310C07Rik,0.039454915,0.754645462,3.38E-01,0.45895822
2010315B03Rik,-0.216593255,0.346399265,-1.46E+00,0.035049739
